,Unnamed: 0,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,Title,Description
1294,330,AAPL,2016-09-15,115.57,115.73,113.49,113.86,90613177,109.2653862375,109.4166578633,107.2988551016,107.6486707364,90613177,0.0,1.0,Clash of the tech titans: Traders pick big cap tech stocks,"The ""Fast Money"" traders weighed the tech titans after Apple shares gained 3 percent on Wednesday.Trader Pete Najarian said he believes Facebook has more momentum than Apple under CEO Mark Zuckerberg."
1295,330,AAPL,2016-09-15,115.57,115.73,113.49,113.86,90613177,109.2653862375,109.4166578633,107.2988551016,107.6486707364,90613177,0.0,1.0,Stocks close sharply higher as tech rises more than 1%; Fed in focus,"U.S. stocks closed sharply higher on Thursday as investors parsed through a series of economic data as the Federal Reserve's next meeting draws near. ""There are three thing driving today's actio"
1296,330,AAPL,2016-09-15,115.57,115.73,113.49,113.86,90613177,109.2653862375,109.4166578633,107.2988551016,107.6486707364,90613177,0.0,1.0,Pandora CEO says company ready to compete in on-demand streaming service,"Pandora co-founder and CEO Tim Westergren said on Wednesday the company is in the perfect position to create a music streaming service that can compete with tech giants such as Apple, Spotify an"
1297,330,AAPL,2016-09-15,115.57,115.73,113.49,113.86,90613177,109.2653862375,109.4166578633,107.2988551016,107.6486707364,90613177,0.0,1.0,European stocks close higher after boost from Wall Street,"European stocks closed higher on Thursday, as upbeat trade on Wall Street boosted markets elsewhere. The pan-European STOXX 600 index closed up around 0.6 percent. The U.K.'s FTSE 100 ended "
1298,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,Scalpers cash in on sold-out iPhone 7s as Asia is 1st to get Apple's latest models,"The law of supply and demand ruled in Hong Kong, as Apple fans queued to be among the first in the world to get their hands on an iPhone 7, and some just as quickly sold them on for a 100 percent "
1299,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,Cramer gets to the core of his juicy Apple investment strategy,"Of all the calls Jim Cramer has ever made for a stock on ""Mad Money,"" he prides himself the most for his call to own Apple, not trade it. When Apple broke out to new yearly highs and hit its fir"
1300,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,"Cramer Remix: Samsung phones might be catching fire, but it's heating up Apple","Of all the calls Jim Cramer has ever made for a stock on ""Mad Money,"" he prides himself the most for his call to own Apple, not trade it. When Apple broke out to new yearly highs and hit its fir"
1301,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,No lines for Apple iPhone 7 in London — Because people learned about the internet,"Apple iPhone launches ain't what they used to be. The iPhone 7 and 7 Plus launched around the world on Friday. But, instead of massive lines outside London's flagship Apple store in Covent Garden as s"
1302,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,Apple Japan unit ordered to pay $118 million tax for underreporting income: Report,"An Apple Inc iTunes unit in Japan was ordered to pay some 12 billion yen ($118 million) in tax by local authorities after underreporting income, media reported Friday.The unit has since paid the amo"
1303,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,"Early iPhone results suggest good news for Apple in 2017, analyst says","The bears seem to have gotten it wrong about Apple and the iPhone 7, Robert W. Baird senior research analyst Will Power said Thursday. Shares closed up over 3 percent Thursday, marking the four"
1304,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,Apple to rise 20% on iPhone 7 sales: Raymond James,"Raymond James raised its 12-month price target for Apple to $139 from $129, predicting a 20 percent rally in the stock due to stronger-than-expected sales of the new iPhone 7. ""We have seen sub"
1305,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,Pisani: This is how big Apple has become,"CNBC's Bob Pisani looks at the day's market action, including a closer look at market volatility and the extent of Apple's impact on the markets."
1306,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,Reselling the iPhone 7 right outside the Apple Store,"In Hong Kong, a number of scalpers were seen reselling their brand new Apple gadget."
1307,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,Apple getting mojo back?,"Edmund Lee, Recode managing editor, discusses the launch of Apple's iPhone 7 and what else consumers want to see from the tech giant. Marcus Lemonis, Host of ""The Profit,"" weighs in."
1308,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,Apple tries to drum up excitement for new device,CNBC's Arjun Kharpal reports on the release of the iPhone 7 and says there is positive sentiment towards the device.
1309,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,The iPhone 7 just hit stores. Here's what people are saying.,"The Apple iPhone 7 and 7 Plus hit retailers in many countries on Friday. The iPhone's September launch has been known in the past for drawing lines of enthusiastic fans out the door, but this y"
1310,331,AAPL,2016-09-16,114.92,116.13,114.04,115.12,79886911,108.6508452575,109.7948369279,107.8188513154,108.8399347898,79886911,0.0,1.0,"Semiconductor stocks whipsaw amid iPhone 7 sales, Intel guidance","Funds that track semiconductor companies were pacing for their best week since at least May 27, though shares wavered Friday amid a slew of technology news. The iShares PHLX Semiconductor ETF was"
1311,332,AAPL,2016-09-19,113.58,116.18,113.25,115.19,47023046,107.3839453911,109.842109311,107.0719476628,108.9061161261,47023046,0.0,1.0,"Santoli: Assessing Apple, the market's misfit","As a company, Apple is the most profitable enterprise in history, a maker of powerful luxury goods that its customers view as necessities. As a stock, Apple is a market misfit, hard to slot into"
1312,332,AAPL,2016-09-19,113.58,116.18,113.25,115.19,47023046,107.3839453911,109.842109311,107.0719476628,108.9061161261,47023046,0.0,1.0,"Top trader Lebenthal, up 31% this year, sells Apple","CNBC ""Halftime Report"" investor Jim Lebenthal sold his Apple position in his CNBC PRO model portfolio Monday. The CEO of Lebenthal Asset Management is up 31 percent this year, which is good for fi"
1313,332,AAPL,2016-09-19,113.58,116.18,113.25,115.19,47023046,107.3839453911,109.842109311,107.0719476628,108.9061161261,47023046,0.0,1.0,Apple's EU tax nemesis takes aim at other U.S. companies' offshore profits,The European Union official who slapped Apple with a $14.5 billion back tax bill signaled over the weekend she's not done yet with American companies that park profits offshore to lower their tax 
1314,332,AAPL,2016-09-19,113.58,116.18,113.25,115.19,47023046,107.3839453911,109.842109311,107.0719476628,108.9061161261,47023046,0.0,1.0,The ‘high-probability’ way to play Apple’s next move,"Apple shares are slipping on Monday, after enjoying an incredible surge last week, but one trader sees a big opportunity to make money on the tech giant's next move. Excitement over the iPhone "
1315,332,AAPL,2016-09-19,113.58,116.18,113.25,115.19,47023046,107.3839453911,109.842109311,107.0719476628,108.9061161261,47023046,0.0,1.0,Cramer on iPhone 7 sales critics: So what! Samsung had a recall,"CNBC's Jim Cramer fired back on critics Monday who claimed that Apple's iPhone 7 sales wouldn't be as good, if Samsung didn't have its Galaxy Note 7 recall. ""I saw some pieces this weekend .."
1316,332,AAPL,2016-09-19,113.58,116.18,113.25,115.19,47023046,107.3839453911,109.842109311,107.0719476628,108.9061161261,47023046,0.0,1.0,"Don't get too excited about iPhone sales, JPMorgan says","JPMorgan analyst Rod Hall told investors the recent rally in Apple shares due to iPhone 7 sales optimism is ""premature"" as unsustainable promotions are boosting demand. Apple shares traded up 11 "
1317,332,AAPL,2016-09-19,113.58,116.18,113.25,115.19,47023046,107.3839453911,109.842109311,107.0719476628,108.9061161261,47023046,0.0,1.0,What we can learn comparing the iPhone 7 to the new Dodge Viper,"Former Apple designer Bruce Tognazzini said the tech giant has made tremendous strides despite criticism that the new iPhone 7 and watch designs were only minor.Tognazzini, principal at the Nielsen "
1318,333,AAPL,2016-09-20,113.57,114.12,112.51,113.05,34514269,107.3744909145,107.8944871283,106.3723163934,106.8828581306,34514269,0.0,1.0,"Apple underlines commitment to renewables, joins clean energy initiative","Apple has strengthened its commitment to using completely renewable energy as a business and joined RE100, a worldwide renewable energy initiative made up of some of the planet's biggest compani"
1319,333,AAPL,2016-09-20,113.57,114.12,112.51,113.05,34514269,107.3744909145,107.8944871283,106.3723163934,106.8828581306,34514269,0.0,1.0,"Buy Apple on better iPhone sales growth, UBS says","Investors should buy Apple shares on the prospect of a shorter iPhone upgrade cycle than expected, according to UBS, which reiterated its buy rating. ""Given positive pre-order data, aggressive U"
1320,333,AAPL,2016-09-20,113.57,114.12,112.51,113.05,34514269,107.3744909145,107.8944871283,106.3723163934,106.8828581306,34514269,0.0,1.0,Breakingviews: Why Apple and Tesla need each other,"Great partnerships are often forged when each party enjoys a surplus of something the other needs and there's little conflict in their ambitions. By that logic, two of Silicon Valley's best-known "
1321,333,AAPL,2016-09-20,113.57,114.12,112.51,113.05,34514269,107.3744909145,107.8944871283,106.3723163934,106.8828581306,34514269,0.0,1.0,"Even for Apple, proving a new innovation can take time","Apple is confident it made the right decision to remove the wired headphone jack on the iPhone 7 and launch the wireless AirPods, but it could take some time for the new Apple product innovation t"
1322,333,AAPL,2016-09-20,113.57,114.12,112.51,113.05,34514269,107.3744909145,107.8944871283,106.3723163934,106.8828581306,34514269,0.0,1.0,US firms hoard $2.5 trillion overseas: Research,"The amount of cash held overseas by U.S. firms has risen to $2.5 trillion, according to new research by independent advisory firm Capital Economics, which suggests it's very unlikely to be ever "
1323,334,AAPL,2016-09-21,113.55,113.989,112.441,113.85,36003185,107.3555819613,107.7706334847,106.3070805047,107.6392162597,36003185,0.0,1.0,Apple's iPhone 7 more expensive to make: IHS Markit,"Apple is spending more to manufacture its iPhone 7 smartphone than predecessor iPhone 6S due to features such as a bigger battery and larger storage capacity, according to a teardown by IHS Mark"
1324,334,AAPL,2016-09-21,113.55,113.989,112.441,113.85,36003185,107.3555819613,107.7706334847,106.3070805047,107.6392162597,36003185,0.0,1.0,McLaren says it is not in discussions with Apple about investment,"A spokesman for luxury carmaker McLaren told CNBC that it ""is not in discussion with Apple in respect of any potential investment.""Earlier on Wednesday, the Financial Times reported that the tech "
1325,334,AAPL,2016-09-21,113.55,113.989,112.441,113.85,36003185,107.3555819613,107.7706334847,106.3070805047,107.6392162597,36003185,0.0,1.0,EU Commissioner Vestager on Apple tax penalty,Margrethe Vestager is the European Union's antitrust commissioner who handed Apple a $14.5-billion back taxes bill in August — the largest tax penalty for a U.S. tech company. In an interview 
1326,334,AAPL,2016-09-21,113.55,113.989,112.441,113.85,36003185,107.3555819613,107.7706334847,106.3070805047,107.6392162597,36003185,0.0,1.0,Cramer: Apple's bizarre disconnect between analysts and sellers,"The inconsistency in the stock market is maddening for Jim Cramer right now, and it is everywhere. Stocks have huge runs, only to see them repealed, and the experts moving the stock all have diffe"
1327,334,AAPL,2016-09-21,113.55,113.989,112.441,113.85,36003185,107.3555819613,107.7706334847,106.3070805047,107.6392162597,36003185,0.0,1.0,Apple tax bill just the tip of a $2.4 trillion iceberg,"There's a pot of untaxed, corporate profit gold sitting offshore, and the European Union plans to press for what it considers its fair share. The official leading that effort, EU's antitrust com"
1328,335,AAPL,2016-09-22,114.62,114.94,114.0,114.35,31073984,108.3672109591,108.6697542108,107.781033409,108.1119400905,31073984,0.0,1.0,Buy Apple on strong global iPhone demand: Nomura,"Investors should buy Apple shares on more evidence iPhone sales will beat expectations, according to Nomura, which reiterated its buy rating. ""The steady positive news across geographies on the "
1329,335,AAPL,2016-09-22,114.62,114.94,114.0,114.35,31073984,108.3672109591,108.6697542108,107.781033409,108.1119400905,31073984,0.0,1.0,Apple is now tech investor Daniel Niles' favorite play,"He hasn't really liked Apple since early 2015, but high-profile tech investor Daniel Niles said Thursday it is now his ""favorite"" play. ""That's the one that will help really drive the market and"
1330,335,AAPL,2016-09-22,114.62,114.94,114.0,114.35,31073984,108.3672109591,108.6697542108,107.781033409,108.1119400905,31073984,0.0,1.0,Apple reportedly acquires data science company,"Apple may have acquired a start-up to feed its growing appetite for more powerful data, according to TechCrunch. The iPhone maker has reportedly acquired Tuplejump, a data science technology firm that"
1331,335,AAPL,2016-09-22,114.62,114.94,114.0,114.35,31073984,108.3672109591,108.6697542108,107.781033409,108.1119400905,31073984,0.0,1.0,Apple's EU tax fight could spread: John Engler,"The EU is overriding Ireland's policy, says John Engler, Business Roundtable president, sharing his opposition to the European Committees' $14 billion tax ruling against Apple. This is the kind of thi"
1332,335,AAPL,2016-09-22,114.62,114.94,114.0,114.35,31073984,108.3672109591,108.6697542108,107.781033409,108.1119400905,31073984,0.0,1.0,Apple supplier Jabil sinks despite earnings beat,"Shares of Jabil Circuit dipped more than 5 percent on Thursday after it announced a restructuring, despite posting financial results that topped expectations. Jabil, a leading supplier for te"
1333,336,AAPL,2016-09-23,112.71,114.79,111.55,114.42,52481151,106.5614059256,108.5279370615,105.4646866383,108.1781214268,52481151,0.0,1.0,Apple teams up with Flipkart to sell iPhone 7 in India,"Apple has signed a deal with Indian online retailer Flipkart to sell its latest iPhone 7 handset, Indian news site BGR.IN has reported. Unlike previous iPhone releases,when it used third-party selle"
1334,336,AAPL,2016-09-23,112.71,114.79,111.55,114.42,52481151,106.5614059256,108.5279370615,105.4646866383,108.1781214268,52481151,0.0,1.0,Apple’s Siri-based Echo rival has reportedly begun prototype testing,"Amazon's Echo speaker has been the surprise hit of the past couple of years, taking the awfully fragmented smart home tech market and giving everyone a central device to communicate with. Its po"
1335,336,AAPL,2016-09-23,112.71,114.79,111.55,114.42,52481151,106.5614059256,108.5279370615,105.4646866383,108.1781214268,52481151,0.0,1.0,Apple shares dip 2% amid iPhone sales concerns,"Shares of Apple briefly dipped more than 2 percent in heavy afternoon trade Friday, taking 11 points off the Dow Jones industrial average with the stock as the third-greatest contributor to decl"
1336,336,AAPL,2016-09-23,112.71,114.79,111.55,114.42,52481151,106.5614059256,108.5279370615,105.4646866383,108.1781214268,52481151,0.0,1.0,"Stocks snap 3-day win streak but close higher for the week; oil, Apple slide","U.S. stocks closed lower on Friday, with energy falling more than 1 percent, as oil prices fell sharply while investors digested key manufacturing data, following two strong sessions. ""You never"
1337,337,AAPL,2016-09-26,112.88,113.39,111.55,111.64,29869442,106.7221320281,107.2043103355,105.4646866383,105.5497769279,29869442,0.0,1.0,Apple dip is great buying opportunity: Bank of America,"Investors should buy Apple shares as the decline spurred by a third-party research firm's negative report is unwarranted, according to Bank of America Merrill Lynch, which reiterated its buy rat"
1338,338,AAPL,2016-09-27,113.09,113.18,112.34,113.0,24607412,106.920676037,107.0057663265,106.2115902909,106.8355857475,24607412,0.0,1.0,Cramer: Apple's opportunity for enormous market share right now,"With Apple's stock up 25 percent since its multiyear lows in May, Jim Cramer has heard various rumors about why Apple has suddenly come roaring back. There is one important piece of the puzzle t"
1339,338,AAPL,2016-09-27,113.09,113.18,112.34,113.0,24607412,106.920676037,107.0057663265,106.2115902909,106.8355857475,24607412,0.0,1.0,The iPhone 7 is the biggest test yet for Apple in India,"The iPhone 7's debut could be a litmus test for Apple's future in India, where a series of challenges has left the company looking like it's in ""no hurry"" compared to the competition, analysts tol"
1340,339,AAPL,2016-09-28,113.95,114.64,113.43,113.69,29641085,107.7337610259,108.3861199123,107.2421282419,107.4879446339,29641085,0.0,1.0,"Get out of Apple stock before it slides 20% this year, analyst says","Apple is up 18 percent for the quarter, but CM Research rates the stock a sell, and said the tech giant will see its shares plunge by 20 percent this year. ""We've had a buy for about five years"
1341,339,AAPL,2016-09-28,113.95,114.64,113.43,113.69,29641085,107.7337610259,108.3861199123,107.2421282419,107.4879446339,29641085,0.0,1.0,Buy Apple on strong iPhone upgrades: Analyst,"Investors should buy Apple shares as a proprietary survey of iPhone users shows strong upgrade demand over the next two quarters, according to Bank of America Merrill Lynch, which reiterated its"
1342,339,AAPL,2016-09-28,113.95,114.64,113.43,113.69,29641085,107.7337610259,108.3861199123,107.2421282419,107.4879446339,29641085,0.0,1.0,"Apple's messaging system logs contact information, report says","Apple's text messaging app apparently logs the phone numbers typed by users, creating data that could be used by law enforcement, according to news site The Intercept. Information such as the d"
1343,339,AAPL,2016-09-28,113.95,114.64,113.43,113.69,29641085,107.7337610259,108.3861199123,107.2421282419,107.4879446339,29641085,0.0,1.0,"Aetna giving 50,000 Apple Watches to employees, deduction to customers buying them","Aetna will be giving 50,000 of its employees free Apple Watches and will offer monthly payroll deduction to customers buying them, according to NBC Connecticut. ""This is only the beginning — we"
1344,339,AAPL,2016-09-28,113.95,114.64,113.43,113.69,29641085,107.7337610259,108.3861199123,107.2421282419,107.4879446339,29641085,0.0,1.0,"IPhone 7 screen orders on the uptick, report says","Component orders for Apple's iPhone 7 have risen, one report said Wednesday, providing another hint at how the new flagship device may be selling. Order visibility in the fourth quarter will be 20"
1345,340,AAPL,2016-09-29,112.18,113.8,111.8,113.16,35886990,106.0603186651,107.5919438767,105.7010485537,106.9868573733,35886990,0.0,1.0,Barclays removes Apple as a 'top pick',"Barclays reiterated its overweight rating on Apple shares, but removed the company's ""top pick"" designation on deteriorating smartphone industry trends. ""While we maintain a constructive view on "
1346,340,AAPL,2016-09-29,112.18,113.8,111.8,113.16,35886990,106.0603186651,107.5919438767,105.7010485537,106.9868573733,35886990,0.0,1.0,Two traders make the case to buy Apple,Is Apple a buy on the dip? Max Wolff of Manhattan Venture Partners and Dennis Davitt of Harvest Volatility Management discuss with Brian Sullivan.
1347,341,AAPL,2016-09-30,113.05,113.37,111.8,112.46,36379106,106.8828581306,107.1854013822,105.7010485537,106.3250440103,36379106,0.0,1.0,"Apple opening a $45 million research hub in China to develop hardware, ‘advanced’ tech","Apple is opening a 300 million yuan ($45 million) research and development center in Beijing, its first ever in China, as the U.S. technology giant looks to reverse declining sales in the countr"
1348,341,AAPL,2016-09-30,113.05,113.37,111.8,112.46,36379106,106.8828581306,107.1854013822,105.7010485537,106.3250440103,36379106,0.0,1.0,How to make another 2% from your Apple shares,"For those who want to double the money they're making from Apple shares, an attractive opportunity presents itself, according to options guru Dennis Davitt of Harvest Volatility Management. T"
1349,341,AAPL,2016-09-30,113.05,113.37,111.8,112.46,36379106,106.8828581306,107.1854013822,105.7010485537,106.3250440103,36379106,0.0,1.0,Here's how to use all the cool features on Apple's new iMessage,"Apple's newest operating system, iOS 10, pits Apple's mobile software prowess against your favorite messaging apps, from Facebook to Snapchat. For users, that means some cutting-edge texting options"
1350,342,AAPL,2016-10-03,112.52,113.05,112.28,112.71,21701760,106.38177087,106.8828581306,106.1548634312,106.5614059256,21701760,0.0,1.0,Apple to hold media event March 21,"Apple is planning to ""loop"" the media in on its latest plans at an invitation-only event March 21, according to invitations the tight-lipped tech giant sent to CNBC. It's unclear from the invitations "
1351,342,AAPL,2016-10-03,112.52,113.05,112.28,112.71,21701760,106.38177087,106.8828581306,106.1548634312,106.5614059256,21701760,0.0,1.0,Can Samsung beat Apple with the new Galaxy S7?,"Samsung's new Galaxy S7 and S7 Edge smartphones have features that set them apart from other high-end devices, but luring iPhone loyalists won't be easy, one analyst said. The new Samsungs feature"
1352,344,AAPL,2016-10-05,113.05,113.66,112.69,113.4,21453089,106.8828581306,107.4595812041,106.5424969724,107.2137648121,21453089,0.0,1.0,How Steve Jobs' death led Apple to make the Apple Watch,"Why did Apple make the Apple Watch? Because it wanted to change the health-care system and make people healthier. At least, that's what analyst Tim Bajarin says in a Time magazine column abo"
1353,344,AAPL,2016-10-05,113.05,113.66,112.69,113.4,21453089,106.8828581306,107.4595812041,106.5424969724,107.2137648121,21453089,0.0,1.0,Steve Jobs death led to Apple Watch,The former Apple CEO shared his frustrations over inefficient health care systems with company executives.
1354,345,AAPL,2016-10-06,113.89,114.34,113.13,113.7,28779313,107.6770341662,108.1024856139,106.9584939435,107.4973991105,28779313,0.0,1.0,"Apple now has an energy company, report says","Apple has created a subsidiary energy company, 9to5Mac reported Friday. Apple Energy LLC is seeking to sell power at wholesale prices, in part from the solar energy and hydroelectric facilities"
1355,345,AAPL,2016-10-06,113.89,114.34,113.13,113.7,28779313,107.6770341662,108.1024856139,106.9584939435,107.4973991105,28779313,0.0,1.0,iHeist: Thief Dressed Like Apple Employee Lifts $16K in iPhones,"A blue shirt might be responsible for some red faces at Apple, after a thief dressed as a store employee walked off with $16,000 worth of iPhones from a back room at Apple's SoHo location in New"
1356,345,AAPL,2016-10-06,113.89,114.34,113.13,113.7,28779313,107.6770341662,108.1024856139,106.9584939435,107.4973991105,28779313,0.0,1.0,Qualcomm stock slips after Intel-Apple deal reported,"Qualcomm, one of Apple's major chip suppliers, saw shares fall 2 percent Friday after reports that Intel inked an iPhone chip order. Intel chips will be used for the AT&T version of iPhone an"
1357,345,AAPL,2016-10-06,113.89,114.34,113.13,113.7,28779313,107.6770341662,108.1024856139,106.9584939435,107.4973991105,28779313,0.0,1.0,Cramer's Mad Dash: Apple falls in pre-market,Jim Cramer explains what to watch ahead of the open including Urban Outfitters and Apple.
1358,345,AAPL,2016-10-06,113.89,114.34,113.13,113.7,28779313,107.6770341662,108.1024856139,106.9584939435,107.4973991105,28779313,0.0,1.0,White: Apple is our top pick for second half,"Brian White, Drexel Hamilton Global Head of Technology Hardware & Software, discusses his optimistic views on Apple ahead of the tech giant's Worldwide Developers Conference with the ""FMHR"" traders."
1359,345,AAPL,2016-10-06,113.89,114.34,113.13,113.7,28779313,107.6770341662,108.1024856139,106.9584939435,107.4973991105,28779313,0.0,1.0,Is Apple developing a Venmo killer?,CNBC's Josh Lipton digs up one Apple rumor regarding peer-to-peer payments.
1360,345,AAPL,2016-10-06,113.89,114.34,113.13,113.7,28779313,107.6770341662,108.1024856139,106.9584939435,107.4973991105,28779313,0.0,1.0,"Weekly agenda: Apple, Janet Yellen, Putin",CNBC breaks down the six big stories to keep an eye out for next week.
1361,347,AAPL,2016-10-10,116.05,116.75,114.72,115.02,36235956,109.719201115,110.381014478,108.4617557252,108.7453900237,36235956,0.0,1.0,Apple Watch banned from UK cabinet meetings over Russian hacking fears,"Politicians in the U.K. have reportedly been banned from wearing the Apple Watch to cabinet meetings over fears the device could be hacked. According to a report from The Telegraph, the governme"
1362,347,AAPL,2016-10-10,116.05,116.75,114.72,115.02,36235956,109.719201115,110.381014478,108.4617557252,108.7453900237,36235956,0.0,1.0,Shares of Apple hit 2016 high amid Samsung woes,"Shares of Apple's stock hit their 2016 high on Monday amid reports that Samsung had adjusted production of its Galaxy Note 7 smartphone to ""ensure quality and safety matters."" At least five repo"
1363,347,AAPL,2016-10-10,116.05,116.75,114.72,115.02,36235956,109.719201115,110.381014478,108.4617557252,108.7453900237,36235956,0.0,1.0,CCTV Script 08/09/16,"– This is the script of CNBC's news report for China's CCTV on September 8, Thursday. After previews largely panned Apple's new lineup, industry watchers seemed slightly relieved when the prover"
1364,348,AAPL,2016-10-11,116.3,118.69,116.2,117.7,64041043,109.9555630304,112.2151829413,109.8610182642,111.2791897564,64041043,0.0,1.0,Silicon Valley tries to reassure itself that the future under Trump isn't so bleak,"As President-elect Donald Trump meets with President Barack Obama, executives at tech's biggest companies are urging employees put aside the nastiness of this past election season, and look towa"
1365,348,AAPL,2016-10-11,116.3,118.69,116.2,117.7,64041043,109.9555630304,112.2151829413,109.8610182642,111.2791897564,64041043,0.0,1.0,Liberty Media's Malone sees Disney possibly spinning off ESPN,"Content distribution giant Disney is being held back from its full potential by ESPN and may consider spinning off the sports broadcast network, Liberty Media Chairman John Malone told CNBC on T"
1366,349,AAPL,2016-10-12,117.34,117.98,116.75,117.35,37586787,110.9388285983,111.5439151017,110.381014478,110.9482830749,37586787,0.0,1.0,"Fewer cars are parked at malls. Here's what that could mean for Apple, analyst says","Apple could be the electronics retailer most exposed to a troubling retail trend, according to JPMorgan. Fewer cars have been parked at U.S. retailers over the past month than over the same per"
1367,350,AAPL,2016-10-13,116.98,117.44,115.72,116.79,35192406,110.5984674402,111.0333733645,109.4072033867,110.4188323845,35192406,0.0,1.0,Apple’s doing something very rare and that could send it to new highs,Investors may want to take another bite out of Apple if one technician's chart predicts correctly. Piper Jaffray technical analyst Craig Johnson looked at a long-term chart of Apple on Wednesday
1368,350,AAPL,2016-10-13,116.98,117.44,115.72,116.79,35192406,110.5984674402,111.0333733645,109.4072033867,110.4188323845,35192406,0.0,1.0,"Buy Apple on 'accelerating growth,' Pacific Crest says as it raises price target to $129","Investors should buy Apple shares on the prospect of improving iPhone sales growth and the potential repatriation of international profits in the coming year, according to Pacific Crest, which rei"
1369,352,AAPL,2016-10-17,117.55,117.84,116.78,117.33,23624896,111.1373726072,111.4115524291,110.4093779079,110.9293741217,23624896,0.0,1.0,"Apple should launch 'Apple Prime' content bundle to compete with Amazon, Goldman says","Goldman Sachs told clients that Apple should offer a premium content, services and iPhone subscription bundle to spark growth. Goldman reiterated its buy rating on Apple shares. ""We think Apple should"
1370,352,AAPL,2016-10-17,117.55,117.84,116.78,117.33,23624896,111.1373726072,111.4115524291,110.4093779079,110.9293741217,23624896,0.0,1.0,Apple executives to decide fate of self-driving car by late 2017: Report,"Apple executives have given their secret car team, code-named Project Titan, until late 2017 to prove the feasibility of a self-driving vehicle and determine a final direction, according to a Bloomber"
1371,353,AAPL,2016-10-18,117.47,118.21,117.45,118.18,24553478,111.0617367943,111.7613680638,111.0428278411,111.733004634,24553478,0.0,1.0,Apple plans to launch new Macs at an October 27 event,"Apple is planning to introduce new Macs at an Oct. 27 event, sources confirmed to Recode. The move had long been expected, given that the company released MacOS Sierra last month but had yet t"
1372,353,AAPL,2016-10-18,117.47,118.21,117.45,118.18,24553478,111.0617367943,111.7613680638,111.0428278411,111.733004634,24553478,0.0,1.0,"Apple and Huawei primary beneficiaries of Samsung Note 7 recall, top analyst says","Apple is already poised to be one of the big winners from Samsung's massive recall, according to a top analyst cited by technology blog 9to5Mac. Apple will see 5 million to 7 million iPhone 7 o"
1373,354,AAPL,2016-10-19,117.12,117.76,113.8,117.25,20034594,110.7308301128,111.3359166161,107.5919438767,110.8537383088,20034594,0.0,1.0,Apple plans to launch new Macs at an October 27 event,"Apple is planning to introduce new Macs at an Oct. 27 event, sources confirmed to Recode. The move had long been expected, given that the company released MacOS Sierra last month but had yet to "
1374,354,AAPL,2016-10-19,117.12,117.76,113.8,117.25,20034594,110.7308301128,111.3359166161,107.5919438767,110.8537383088,20034594,0.0,1.0,It's official: Apple sends invites for Oct. 27 event; new Mac expected,"Apple will hold a special event at its campus on October 27, where reports have indicated new Macs might be revealed. ""Hello again,"" reads an invitation for the event sent to CNBC. Rec"
1375,354,AAPL,2016-10-19,117.12,117.76,113.8,117.25,20034594,110.7308301128,111.3359166161,107.5919438767,110.8537383088,20034594,0.0,1.0,Cramer: Apple is powering the explosion of Netflix & Domino's Pizza,"Netflix and Domino's Pizza exploded higher on Tuesday after announcing strong earnings, leaving Jim Cramer suspecting something bigger is going on underneath the stock market's surface. Consumers ha"
1376,355,AAPL,2016-10-20,117.06,117.38,116.33,116.86,24125801,110.6741032531,110.9766465048,109.9839264602,110.4850137208,24125801,0.0,1.0,"Clinton camp asked Apple, Google for opinion of Clinton encryption comments","On Dec. 21, 2015, a Hillary Clinton aide named Sara Solow let her colleagues on the campaign know she had some good news: Executives at Apple and Google were reacting favorably to Clinton's comm"
